date,tech,health,finance,energy,consumer
2020-01-30,0.00689115,0.01076808,0.00815004,-0.01058093,-0.0052673
2020-01-31,0.0017568,0.00312968,0.00125633,-0.0065897,-0.00650049
2020-02-03,-0.00175785,-0.00067145,0.01100425,-0.00195143,0.02304851
2020-02-04,-0.01200308,-0.00641223,-0.01830462,-0.03204405,-0.01082484
2020-02-05,0.00096962,-0.00015762,0.01025861,0.03173728,0.01103944
2020-02-06,0.00106818,-0.01381487,-0.00442779,-0.00789862,-0.00239821
2020-02-07,0.00056859,0.00591599,0.00179965,0.00473433,0.00638628
2020-02-10,-0.00558227,-0.01527246,0.01074374,0.0058585,-0.00570958
2020-02-11,-0.01038727,0.00649641,0.00908654,-0.00079085,0.01675426
2020-02-12,-0.00128596,-0.01318396,0.00669936,0.00074025,0.00900733
2020-02-13,0.01160715,0.02165147,0.01369282,0.00228203,0.00653468
2020-02-14,0.00984,0.01391046,0.0063961,0.0099873,0.00233644
2020-02-17,0.00861653,0.00521343,-0.00874331,-0.00363944,0.00077633
2020-02-18,-0.00701037,0.00336056,0.00239885,-0.00523443,0.00405807
2020-02-19,-0.01087702,-0.01098934,-0.01922322,-0.00068777,-0.00649917
2020-02-20,0.01381801,0.00346515,0.00452035,0.0375649,0.0139359
2020-02-21,0.00363818,0.00424302,-0.00520647,0.01155153,0.00622711
2020-02-24,-0.0080084,-0.00809689,-2.033e-05,0.00235303,-0.00197326
2020-02-25,-0.02143009,-0.00474267,-0.00912002,-0.02203231,-0.00432854
2020-02-26,-0.00688687,-0.00885732,0.01298401,0.00198395,-0.00221726
2020-02-27,0.00971204,0.01893581,0.02181311,0.008262,0.005648
2020-02-28,0.0315161,0.00549734,0.00293257,0.02558792,0.00337372
2020-03-02,0.01260613,-0.00344028,0.01067897,-0.00181264,0.00428203
2020-03-03,0.00123215,0.00604619,0.01791259,0.01942081,0.00112343
2020-03-04,0.01703926,0.01122186,-0.00036799,0.0156142,0.00867394
2020-03-05,-0.00233874,-0.00064389,0.00129463,0.00179685,0.00271273
2020-03-06,-0.0179239,-0.01272531,-0.01109693,-0.01995054,-0.01276162
2020-03-09,0.01936427,0.00313734,0.01272572,0.01544281,0.01291883
2020-03-10,-0.00703781,-0.00347749,-0.01297761,-0.01142838,-0.00055634
2020-03-11,0.01031134,0.00118095,0.01103192,0.01751583,0.01632841
2020-03-12,-0.0108577,-0.00539998,-0.01739592,0.01138292,-0.00400544
2020-03-13,0.00241496,0.00431531,-0.00551713,0.00014849,0.01151812
2020-03-16,-0.00106885,0.0154413,0.01265796,0.00843172,0.01023834
2020-03-17,-0.01391259,0.0008119,-0.02058953,0.00714139,-0.00834194
2020-03-18,-0.00872632,-0.01245233,-0.0043186,-0.007551,-0.01552455
2020-03-19,-0.00125271,0.00833469,-0.00045657,0.01187633,0.00471609
2020-03-20,0.00464863,0.00462885,0.02335253,-0.03747242,0.0023027
2020-03-23,0.02077829,-0.00482965,0.00183341,0.00801987,-0.00267131
2020-03-24,0.01319951,0.00414115,0.0032766,0.01554663,0.01598443
2020-03-25,-0.01056869,0.00543599,-0.0009799,0.02122112,0.02076744
2020-03-26,0.00323215,-0.00562418,-0.00571879,-0.00151329,0.00140954
2020-03-27,-0.00131455,-0.00051709,0.00460905,0.00233133,0.00707848
2020-03-30,0.01045849,0.01231724,0.01243298,0.0081131,0.00343486
2020-03-31,-0.01781243,0.0089282,-0.00398014,-0.00786123,0.00256756
2020-04-01,0.00279892,0.00799953,-0.01044794,0.0030601,0.00817405
2020-04-02,0.00162183,-0.00168611,0.00037997,0.01423768,0.00849088
2020-04-03,-0.0049153,-0.00623794,0.00940796,0.00814372,0.00489718
2020-04-06,0.01920492,-0.00817234,0.01149221,-0.00551587,-0.00548216
2020-04-07,0.00742922,-0.00334382,0.01165653,0.00885449,-0.00110839
2020-04-08,-0.00496127,0.00302429,0.00968258,0.01198698,-0.00025103
2020-04-09,0.0022467,0.00191402,0.00372393,-0.00448909,0.00606128
2020-04-10,0.01967,0.02707441,0.00185718,-0.01499222,-0.00768364
2020-04-13,0.01282138,0.001775,0.00747958,0.00486488,0.00895534
2020-04-14,0.0072531,0.00454634,-3.11e-05,-0.0175401,0.00279992
2020-04-15,0.00208848,-0.00767042,-0.00685513,-0.0211921,0.00240155
2020-04-16,0.00358894,0.00876797,0.00843335,0.00556463,-0.00167847
2020-04-17,0.01021558,-0.00143301,-0.00351311,0.00353664,8.309e-05
2020-04-20,0.01129125,0.00455141,0.01458208,0.03337904,0.00814103
2020-04-21,0.01414754,0.02019433,0.00658242,0.01295107,0.00790728
2020-04-22,-0.00779302,-0.00016237,0.0105862,-0.01094433,0.01145032
2020-04-23,-0.01785053,-0.01707177,-0.03005884,-0.02751753,-0.01776046
2020-04-24,-0.00116835,0.0056007,0.01870862,0.02161023,0.01324773
2020-04-27,-0.00274355,0.00554968,0.01766895,0.01134702,0.01811449
2020-04-28,0.01262362,-0.01062078,-0.00514124,-0.01665512,-0.00261025
2020-04-29,-0.01810457,0.00974574,0.01410207,0.00096635,0.00075654
2020-04-30,-0.0125862,-0.00433632,-0.0087152,-0.00295909,-0.00149875
2020-05-01,-0.02279127,-0.01133505,-0.00576442,-0.00922575,-0.01275436
2020-05-04,0.00140522,0.00480936,-0.01230739,-0.0184093,0.00046996
2020-05-05,-0.00990527,-0.00069494,-0.00288333,0.00777774,-0.00016255
2020-05-06,-1.99e-05,0.00286306,0.00912115,-0.00654507,0.00196945
2020-05-07,-0.00267881,-0.02267555,0.00167873,-0.01625358,0.00299667
2020-05-08,-0.00099333,-0.00462904,-0.00647921,-0.00633397,-0.00290371
2020-05-11,-0.00875841,0.0126572,-0.00313859,-0.00136272,-0.00042324
2020-05-12,0.01399285,-0.00040139,0.01928852,-0.00181851,0.00744935
2020-05-13,0.00667225,0.00255574,-0.00708183,-0.00433419,-0.00181444
2020-05-14,0.00323083,0.00964533,-0.00210699,0.02054666,0.00222949
2020-05-15,-0.01391847,-0.00730649,0.00101286,-0.03274715,-0.01105129
2020-05-18,-0.0150304,0.00519809,-0.00472474,0.01079072,-0.00443255
2020-05-19,-0.00148053,-0.02182719,-0.00075546,-0.02597168,-0.02075368
2020-05-20,-0.00790627,-0.00160026,-0.00781537,0.00501559,0.00188321
2020-05-21,-0.02062053,0.00347038,-0.00405436,-0.0301746,0.00087879
2020-05-22,0.01069581,0.01081538,0.00272284,0.00690481,0.00410759
2020-05-25,0.00116763,-0.00616143,0.00886675,0.01131573,0.00028101
2020-05-26,-0.01767335,0.00486386,0.00602672,-0.01261304,0.0076431
2020-05-27,-0.00513742,-0.0017456,-0.01121254,-0.00782019,0.0063274
2020-05-28,0.00245006,-6.343e-05,0.01018871,-0.00248428,-0.00253272
2020-05-29,-0.01263749,-0.00568151,-0.02040372,-0.04128635,-0.00162014
2020-06-01,0.01661183,0.01314136,0.01080436,0.0201959,0.01122138
2020-06-02,0.01858281,-0.00594123,-0.01612102,-0.00815076,0.00678871
2020-06-03,0.00334501,-0.02751526,-0.00085971,0.00207669,-0.01017862
2020-06-04,-0.00039599,-0.00252607,0.01022445,-0.00385552,0.0013585
2020-06-05,0.02330873,0.00617625,0.00996318,0.03180621,0.01174076
2020-06-08,-0.00298294,-0.01962931,0.0130701,0.00747997,-0.00309176
2020-06-09,0.00581772,-0.01027611,0.0189316,0.02155737,0.01004458
2020-06-10,0.00597166,-0.0108067,-0.00851555,-0.00079521,-0.01186084
2020-06-11,-0.0040837,0.02504342,0.00733064,0.00328323,0.00729118
2020-06-12,-0.00489741,-0.00788377,-0.0079179,-0.03651981,-0.00245153
2020-06-15,-0.0003298,0.00781518,0.01886549,0.01169356,0.01519338
2020-06-16,-0.01778068,-0.00974826,-0.01139297,-0.02600129,-0.01070117
2020-06-17,0.01837305,-9.547e-05,2.274e-05,0.01424316,-0.00139593
2020-06-18,0.00197186,-0.00776298,0.00113431,0.00158248,-0.02039267
2020-06-19,-0.00962161,0.01027513,-0.00138266,0.0123292,-0.00874739
2020-06-22,0.00989736,-0.00484483,0.00603862,-0.0069479,-0.00642654
2020-06-23,0.00274947,-0.00187358,-0.01462968,-0.00532866,0.00917727
2020-06-24,0.01284735,0.00760588,0.00263966,0.01586168,0.00333927
2020-06-25,-0.00270097,0.00312287,-0.01052019,-0.00027877,0.00640384
2020-06-26,-0.00140878,-0.0035896,-0.00856191,-0.01179137,0.00036808
2020-06-29,-0.00014901,-0.00633507,-0.01354712,0.01026336,0.00796235
2020-06-30,0.00513586,-0.01262752,-0.00237733,-0.00071236,-0.01515315
2020-07-01,-0.00242034,0.00295807,-0.00358897,0.00737554,-0.00881196
2020-07-02,0.01326298,-0.00159002,0.0011067,-0.03593006,-0.00707285
2020-07-03,-0.01395329,4.921e-05,-0.00473951,0.02198702,-0.00384266
2020-07-06,-0.02026582,-0.00650651,0.00478035,-0.01744829,-0.00305687
2020-07-07,-0.01380212,-0.00996765,-0.01015636,-0.03548823,-0.01795971
2020-07-08,0.0065217,-0.01122823,0.00360304,-0.02305906,0.01346394
2020-07-09,0.01725305,0.01070729,0.00747025,0.01453701,0.00964011
2020-07-10,0.01735025,-0.00316931,-0.00638139,0.00835529,0.0038822
2020-07-13,-0.0081213,-0.00341894,-0.00766053,0.00473808,-0.01108177
2020-07-14,-0.00212165,0.01200617,0.017796,0.01275272,0.00795718
2020-07-15,-0.00586688,0.00355518,-0.0039609,0.00488256,-0.00847033
2020-07-16,0.00549335,0.01079793,0.02267227,-0.0033274,0.01609058
2020-07-17,-0.00385517,-0.00901319,-0.01540082,-0.01001854,-0.00122276
2020-07-20,0.00175952,0.0103388,-0.00529901,0.00477705,-0.00429275
2020-07-21,-0.01289371,-0.01062397,-0.00057983,-0.03373543,-0.00223883
2020-07-22,-0.01051982,-0.00389659,0.01274729,-0.02322389,-0.00641932
2020-07-23,-0.01388911,0.01846149,0.003999,0.01058753,0.004953
2020-07-24,-0.00043464,0.02122951,0.0035464,-0.00859454,0.01657474
2020-07-27,0.01109848,-0.00287992,0.00801138,-0.00019751,0.0096608
2020-07-28,0.01384832,-0.00829851,0.00680216,0.00142722,0.00300428
2020-07-29,-0.01629449,0.00292741,-0.02182237,-0.02779848,-0.02274153
2020-07-30,0.00247463,-0.00489256,-0.00186299,-0.02924436,-0.00178374
2020-07-31,-0.00663304,-0.01362258,-0.01132902,0.00438002,-0.0037037
2020-08-03,-0.00904082,-0.01343074,-0.00553028,-0.0069111,0.00042947
2020-08-04,0.00351131,0.01265049,0.00241056,0.00423273,0.00127731
2020-08-05,-0.01484527,0.00492103,0.01202826,0.00660782,-0.00332981
2020-08-06,-0.00724531,-0.00903629,0.01223013,0.0069707,0.00304632
2020-08-07,0.01625927,-0.0014964,0.00334509,0.0004877,0.0078007
2020-08-10,-0.00240695,0.01285937,-0.00753508,-0.00988041,0.00475585
2020-08-11,-0.00194209,0.00272157,-0.01022302,-0.01330907,-0.00277804
2020-08-12,-0.00537389,-0.0239279,-0.0041474,-0.02587957,-0.00207384
2020-08-13,-0.0071229,-0.01487997,-0.01925377,-0.01782613,-0.01634998
2020-08-14,0.02490575,-0.00215712,0.01369774,0.00733076,0.00140314
2020-08-17,-0.00518439,-0.00454676,0.01677049,-0.00024771,0.00121105
2020-08-18,-0.01753564,0.00032844,-0.01312742,-0.00990023,-0.00713556
2020-08-19,-0.0053014,-0.0077979,-0.01281186,0.0005444,-0.00225508
2020-08-20,0.00600308,-0.00651854,0.00573395,0.01455806,0.00753982
2020-08-21,-0.0164819,-0.01274241,-0.02788788,-0.00243339,-0.00342275
2020-08-24,-0.00150529,-0.00364069,0.00515394,-0.02841931,-0.00947781
2020-08-25,0.00992631,0.01465678,0.0075308,0.0237359,0.01678413
2020-08-26,0.0041943,0.00046285,0.00707041,-0.00784466,-0.01893478
2020-08-27,0.00771353,0.00936908,0.00972038,0.00651545,0.01250617
2020-08-28,-0.00499099,-0.015715,-0.00619474,-0.02655754,-0.00961092
2020-08-31,0.01690514,-0.0014047,0.01261012,0.0147021,0.00192714
2020-09-01,0.0098717,-0.00234428,0.01014661,0.00642291,0.00995354
2020-09-02,0.01848237,0.02100917,0.02912245,0.03178111,0.02457927
2020-09-03,0.00770142,-0.00770609,-0.0006124,-0.00274678,0.00223278
2020-09-04,-0.00895499,-0.00426787,0.00301405,0.01368065,0.00062931
2020-09-07,0.01514919,0.01449613,0.01792154,0.02907897,0.00286076
2020-09-08,-0.0139854,0.0060996,0.00163072,0.00233606,-0.01198017
2020-09-09,-0.00649792,-0.00801657,-0.03151569,-0.00416633,-0.01110856
2020-09-10,-0.01294379,-0.00970035,-0.013516,-0.01795488,-0.00096229
2020-09-11,0.00649104,-0.00154113,0.00923442,0.00620896,-0.00116769
2020-09-14,0.00197143,0.00679335,0.01437356,-0.00189716,-0.00251632
2020-09-15,-0.00265062,-0.00660434,0.01235935,5.433e-05,0.00728599
2020-09-16,-0.00475899,-0.01244034,-0.01022283,0.00033438,0.00655208
2020-09-17,0.00324976,-0.00244333,0.01102885,0.01124698,-0.00135729
2020-09-18,-0.00209183,0.00263548,-0.00399559,0.00523745,0.00457004
2020-09-21,-0.01752328,-0.00340576,-0.0114965,-0.0223138,-0.00216693
2020-09-22,-0.01922027,-0.01025484,-0.01260216,-0.00677422,-0.00924905
2020-09-23,0.00313383,0.00322891,0.00753374,-0.02486958,0.00141372
2020-09-24,0.00160069,0.01228791,0.00575234,0.00944077,0.00471452
2020-09-25,-0.01148937,-0.01019873,-0.00776412,-0.02465778,-0.0014927
2020-09-28,-0.01647292,0.00544572,-0.01856088,-0.00714678,-0.00902074
2020-09-29,0.0153601,0.00731928,0.00407891,0.01204499,0.00998161
2020-09-30,-0.01923013,0.00576425,-0.0081668,-0.00862444,-0.00444423
2020-10-01,-0.00156092,0.01279107,-0.00420908,-0.00427606,0.00872243
2020-10-02,0.01568546,0.00665129,-0.00547507,0.01515644,0.00358034
2020-10-05,0.01071437,0.00352516,-0.00393245,0.00520231,0.00747261
2020-10-06,0.01370705,0.00169479,0.00738385,0.00595236,-0.01208305
2020-10-07,0.00853272,-0.00909308,0.00314799,-0.0241982,0.00549629
2020-10-08,-0.0142323,-0.0030895,-0.0002117,0.02220147,-0.00692782
2020-10-09,0.01270264,0.00543673,0.00455445,-0.00656928,0.01609559
2020-10-12,0.02115609,0.02389935,0.00994621,0.02383146,0.00551034
2020-10-13,0.01515781,0.00843644,0.00404947,0.03086601,-0.00154328
2020-10-14,0.01322161,-0.00458562,-0.00300384,-6.492e-05,0.00136504
2020-10-15,-0.00216446,0.0027702,-0.00944113,-0.00620431,-0.0091382
2020-10-16,-0.00632334,0.02036151,-0.00100523,0.01955912,0.00382357
2020-10-19,0.01124994,-0.01453392,-0.00501689,0.00571762,0.00012825
2020-10-20,0.02432433,0.02683871,0.02464161,0.04359077,0.0104171
2020-10-21,0.00428644,-0.02495779,-0.00514849,-0.0280421,-0.02030788
2020-10-22,-0.00839121,-0.01324973,0.00490216,-0.00926509,-0.00298543
2020-10-23,0.00263607,0.00637745,0.01450746,0.00103193,0.00059873
2020-10-26,0.00749397,-0.01128628,-0.00559509,-0.0059162,-0.0038755
2020-10-27,0.00367856,-0.00016611,-0.01103006,-0.00096722,-0.0087632
2020-10-28,-0.0095275,0.01833335,0.01673587,0.01046203,0.00749185
2020-10-29,0.00612476,0.00799628,-0.01046746,-0.00020842,0.00526962
2020-10-30,-0.00563718,0.0036538,-0.00879793,0.01730758,-0.00103157
2020-11-02,-0.01300173,-0.02453505,-0.01144176,-0.00706648,-0.02618285
2020-11-03,-0.00105817,-0.01639682,-0.00708516,0.00266126,0.00266319
2020-11-04,-0.03874947,-0.01853928,-0.01150084,-0.02945935,-0.00904348
2020-11-05,-0.00108361,-0.01223533,-0.02497359,0.00390483,-0.00317504
2020-11-06,-0.01157183,-0.01060718,-0.02418905,-0.01644165,-0.00501603
2020-11-09,0.00569748,-0.00329473,-0.00671024,-0.00068943,-0.00010146
2020-11-10,-0.00530691,-0.01447135,-0.00442208,-0.03093383,-0.01164435
2020-11-11,0.01132513,0.00544036,-0.00401306,0.00055683,-0.00165557
2020-11-12,0.0148376,-0.00065477,0.0087669,-0.02915423,0.00052409
2020-11-13,0.00229029,0.00170694,-0.00145846,0.00615591,0.00710896
2020-11-16,-0.01208631,-0.0020586,-0.00119439,-0.01383544,-0.01221042
2020-11-17,-0.0211007,-0.00150922,-0.00276425,-0.00809553,0.00683986
2020-11-18,0.02051089,0.00574939,0.01462165,0.01591195,0.00390063
2020-11-19,-0.00668933,-0.00128301,-0.01018682,-0.01172903,-0.00298336
2020-11-20,-0.01110014,-0.00471306,0.00546013,0.00424098,0.00678617
2020-11-23,0.00474279,0.00556678,0.00527264,-0.00436729,-0.00183129
2020-11-24,0.00141747,0.02148737,-0.00014795,-0.00433314,0.01722533
2020-11-25,0.02027376,0.00971586,-0.00705615,0.01172489,0.00858341
2020-11-26,0.01711131,-0.01538695,-0.02521668,-0.00526754,-0.00445215
2020-11-27,-0.00237069,0.01795374,-0.01423523,-0.01328285,-0.00090274
2020-11-30,-0.02181102,-0.02153178,-0.00228609,-0.01639652,-0.00604457
2020-12-01,0.01020357,0.01347711,-0.0008558,0.00946999,0.000951
2020-12-02,0.02535273,-0.00424124,-0.00472389,-0.00868947,0.01160447
2020-12-03,0.01043379,-0.00630122,0.00304089,-0.01375716,0.00512028
2020-12-04,-0.01093962,-0.00069686,0.00261189,0.00202789,0.00195811
2020-12-07,0.00600993,0.01348906,-0.00108365,0.0234903,0.01588996
2020-12-08,0.00742851,0.01788779,-0.00382554,-0.01727671,0.00511216
2020-12-09,0.00754503,-0.00273967,0.00540615,0.0067108,0.00084166
2020-12-10,-0.01379369,0.00044277,-0.00728701,-0.00089963,-0.00755298
2020-12-11,0.00114102,0.00717501,-0.00069475,-0.00784537,-0.00295966
2020-12-14,-0.01078158,-0.01670615,0.01466974,-0.0142104,-0.00453589
2020-12-15,-0.00800358,0.01034399,-0.00439277,-0.00144566,0.00436647
2020-12-16,0.00290152,0.00073597,0.00421634,-0.02398024,0.00763519
2020-12-17,-0.0184396,-0.01341036,0.00698432,-0.00563158,0.00550341
2020-12-18,0.0058884,0.01331995,0.01503976,0.00273012,0.0095339
2020-12-21,-3.115e-05,-0.00419903,0.00737872,0.00562112,-0.00596535
2020-12-22,0.01537536,-0.01610409,0.00937301,-0.00496799,0.01314609
2020-12-23,0.00631993,0.00587955,0.00438777,0.02414239,-0.0017197
2020-12-24,0.00068107,0.00850451,-0.00150023,-0.00053124,0.01224887
2020-12-25,-0.01486974,0.00625261,-0.00380716,-0.01346655,-0.00214416
2020-12-28,-0.03042021,-0.00284679,0.00375002,-0.04253163,-0.01822951
2020-12-29,-0.00779115,-0.01000266,-0.00169376,0.0140052,0.01026417
2020-12-30,-0.00464435,-0.01287568,0.00777213,-0.00733478,0.01456254
2020-12-31,-0.00342007,0.01328944,0.00754296,-0.01206587,-0.00664917
2021-01-01,0.01475363,0.01802604,0.01507665,0.03375188,0.01806432
2021-01-04,-0.01841746,-0.00956765,-0.00319721,-0.01943909,-0.01579997
2021-01-05,0.01472218,0.0009229,0.00858567,-0.03211687,0.00294108
2021-01-06,0.01190729,0.00281715,-0.02337621,-0.00514524,-0.00176025
2021-01-07,-0.00119047,-0.00110125,-0.00787805,0.00595681,0.01211547
2021-01-08,0.00655378,-0.0038951,0.00930963,0.02579916,-0.00744586
2021-01-11,0.0014117,-0.01008831,4.523e-05,-0.00238513,-0.00548934
2021-01-12,-0.00698178,0.00724175,0.01351372,0.00941613,0.005652
2021-01-13,0.00041568,0.00626441,-0.00300332,0.01493296,0.0034191
2021-01-14,-0.01671215,0.00821359,0.0048191,0.00792431,-0.01060176
2021-01-15,-0.00639867,-0.00399241,-0.00140771,-0.02061551,-0.00265612
2021-01-18,0.01169057,-0.00451677,0.0003453,0.02403859,1.541e-05
2021-01-19,0.0016541,-0.00012151,0.00457425,0.00347092,0.00532385
2021-01-20,-0.00148535,-0.00063805,-0.00296285,-0.01177405,-0.01093899
2021-01-21,0.0248975,0.00920505,0.01223105,0.02391948,0.00336374
2021-01-22,-0.00259009,-0.00143983,0.00987429,-0.00648409,-0.00986135
2021-01-25,0.0069637,0.00643664,-0.00408171,0.01257973,0.00916028
2021-01-26,0.00091214,0.00330407,-0.0005505,-0.02292102,0.00076525
2021-01-27,0.00069903,0.01113695,0.00441371,-0.00290971,0.00144685
2021-01-28,-0.0016901,0.00571915,-0.00052194,-0.0110733,-0.0148434
2021-01-29,0.01240305,0.01897358,0.00489838,0.01553824,0.00278874
2021-02-01,-0.0152322,-0.00285923,-0.00193055,0.01587367,-0.00233322
2021-02-02,0.00293846,-0.02272841,0.00927377,0.00180302,0.00277675
2021-02-03,0.02066941,0.00563067,0.00579448,0.01991983,0.00078286
2021-02-04,-0.01559032,0.01494335,0.02019949,0.01442433,0.0077298
2021-02-05,0.00222408,0.00464668,-0.0212216,-0.01011962,-0.01531888
2021-02-08,0.00533266,-0.00314146,0.00220696,-0.01054178,-0.00042048
2021-02-09,0.00650044,-0.01726703,0.00072681,-0.00724397,-0.00865224
2021-02-10,-0.00218489,0.00247637,-0.00492301,-0.01522147,-0.01849855
2021-02-11,0.00993622,-0.00870057,-0.00067505,0.00494993,-0.00933739
2021-02-12,0.01120584,0.01090594,-0.00350923,0.00229913,-0.00939982
2021-02-15,-0.00339193,-0.01195715,0.00328483,0.02957648,0.00782969
2021-02-16,0.0151001,-0.00356711,0.00105596,0.01782369,0.01229086
2021-02-17,0.00467315,0.0107652,0.0212896,0.02595353,0.02086664
2021-02-18,-0.015096,-0.00281015,-0.00371447,0.01626667,-0.00939746
2021-02-19,0.00027791,0.00539687,0.00726946,-0.00202004,0.00163184
2021-02-22,0.02132193,-0.00172003,0.01403501,0.02121568,0.00225149
2021-02-23,0.00302037,-0.00135345,-0.00680876,0.00475616,0.00548292
2021-02-24,0.01797027,0.00318099,-0.00174269,0.01077179,0.00387381
2021-02-25,0.00239603,-0.0112149,-0.00702562,0.00186752,0.00812177
2021-02-26,-0.0048866,-0.00355041,-0.00632628,0.01560484,0.0108194
2021-03-01,-0.00811517,-0.01097475,-0.0186853,0.0163425,-0.00844925
2021-03-02,0.0068121,0.01134163,0.00951985,0.02413415,-0.00467343
2021-03-03,-0.01828546,-0.001601,0.00324797,0.0056149,0.00194752
2021-03-04,-0.00124754,-0.00525654,-0.00675099,0.014315,-0.00657941
2021-03-05,-0.01674513,0.00761131,-0.00298057,0.00713608,0.00822719
2021-03-08,-0.02123515,-0.02645057,-0.0233286,-0.02484377,0.00202193
2021-03-09,0.00010167,-0.02099169,-0.01763917,-0.01729434,-0.01885822
2021-03-10,0.02388767,-0.00042176,-0.00514208,0.02548533,0.00639574
2021-03-11,-0.01303348,0.00104017,0.01713465,-0.00019346,0.00702994
2021-03-12,0.00928963,0.00524775,-0.00223561,0.00127592,-0.00438076
2021-03-15,-0.00608384,-0.01626771,-0.00982973,-0.03764563,-0.0056139
2021-03-16,-0.00441929,-0.00054165,0.01013231,-0.00426005,-0.00386319
2021-03-17,-0.02565321,-0.02201974,-0.00761478,-0.02198315,-0.00881836
2021-03-18,0.01838924,-0.0040446,-0.00607544,0.00638467,0.00018105
2021-03-19,0.01259348,0.0144417,0.02170315,0.01405465,0.0188835
2021-03-22,-0.00033122,0.00981456,0.00067676,-0.00639601,0.00995581
2021-03-23,0.00670233,-0.01125308,0.00865407,0.02006368,-0.00774464
2021-03-24,-0.0106386,0.00108682,0.00071342,0.00557822,-0.01391489
2021-03-25,0.00223098,0.00951749,-0.00348643,-0.00322833,0.00625463
2021-03-26,0.00247798,0.00375536,-0.00995436,0.01492208,0.00458008
2021-03-29,0.00285105,0.00172577,0.00432776,-0.00916475,0.01150117
2021-03-30,0.03001777,0.01078907,0.00917884,0.01805735,0.01948009
2021-03-31,0.01215677,0.01005227,-0.00343145,0.0121241,-0.00717755
2021-04-01,0.00334837,-0.00586563,0.00413881,0.00412875,0.00070203
2021-04-02,0.01430277,0.00973058,-0.00206633,0.00264175,-0.00085193
2021-04-05,-0.00928003,0.01238865,0.00388269,0.01295241,0.00926876
2021-04-06,-0.0065103,-0.00516058,-0.02654069,-0.01782055,-0.00422329
2021-04-07,0.01481684,-0.00370966,0.00100032,-0.00328307,-0.00690969
2021-04-08,-0.01179994,-0.0092005,-0.02180911,-0.0095641,-0.01184143
2021-04-09,0.01558394,0.00311004,0.00362605,-0.00898688,-0.00513433
2021-04-12,-0.00019663,0.00657555,-0.00666893,-0.01483756,-0.00372696
2021-04-13,-0.0013704,0.00843475,0.00695272,0.01150316,0.00029267
2021-04-14,0.00086568,-0.00160247,-0.00200774,-0.01688504,0.00039186
2021-04-15,0.00207653,-0.01243656,-0.00844232,-0.01739411,0.00231057
2021-04-16,0.00343599,-0.00179182,0.01118402,0.01251091,-0.00564276
2021-04-19,0.00178736,-0.00803975,0.01507672,-0.01321134,0.00935131
2021-04-20,0.01625157,0.00053172,-0.00113324,0.01258012,-0.00914411
2021-04-21,0.01616178,0.00987793,-0.0029744,0.01701907,0.00809364
2021-04-22,0.00218929,0.00261048,0.01502272,0.00962623,0.0067554
2021-04-23,-0.00495489,-0.01780434,-0.01410007,-0.00767195,-0.0140045
2021-04-26,-0.00370474,-0.01333188,-0.0094886,-0.02235961,-0.00236303
2021-04-27,0.00267393,-0.01508876,-0.00559485,0.01536587,-0.0072638
2021-04-28,0.00035621,-0.01566692,-0.00313249,-0.03604699,0.00630274
2021-04-29,-0.02019483,-0.00473639,-0.00466828,-0.00524273,-0.0132227
2021-04-30,0.01103456,0.01170785,0.01267339,0.01603345,0.00391334
2021-05-03,-0.01218773,-0.00944547,-0.01561994,0.01078763,-0.00138509
2021-05-04,-0.00396072,0.00624143,0.01720948,-0.00571088,-0.00471717
2021-05-05,0.02201221,0.01800842,-0.00178931,-0.00163085,0.00329638
2021-05-06,-0.01070781,-0.01968988,-0.00617225,-0.02877541,-0.00062839
2021-05-07,0.0157191,-0.00166305,-0.00162064,0.03333394,0.00071081
2021-05-10,-0.00532713,-0.00867726,-0.00398393,-0.01104547,-0.01529233
2021-05-11,0.01665517,0.00722062,0.00096873,0.00499881,0.00289413
2021-05-12,-0.01964712,-0.00587043,-0.01214611,-0.01828672,-0.00775873
2021-05-13,-0.01623432,-0.00381367,-0.01457302,-0.01901095,-0.00825178
2021-05-14,-0.01553538,-0.01729328,-0.01378542,-0.00560889,-0.01467477
2021-05-17,-0.00741036,-0.00615082,-0.00029649,-0.01635498,-0.00593492
2021-05-18,-0.00961509,-0.00161791,-0.02214006,-0.01130085,-0.01452436
2021-05-19,-0.02261439,0.00145094,0.00377356,-0.01162268,-0.00590789
2021-05-20,-0.01959828,0.0002574,-0.00952268,-0.02422671,-0.01123803
2021-05-21,0.0236301,0.01263846,0.00839649,0.00490937,0.00714932
2021-05-24,-0.00429215,-0.00728149,-0.01697351,-0.02791278,-0.00083317
2021-05-25,0.00193788,0.01377423,-0.00151004,-0.00240295,0.01540361
2021-05-26,0.00870604,0.01044437,0.00915379,-0.00765239,0.01315437
2021-05-27,0.01352654,0.01313009,-0.00964806,-0.00864272,-0.00932335
2021-05-28,-0.01318215,-0.02079048,-0.00614353,-0.01434896,-0.00982625
2021-05-31,-0.0014461,-0.00393726,0.00155691,0.00629631,-0.00478217
2021-06-01,-0.00777178,-0.00902901,-0.00052223,-0.02334471,-0.00891
2021-06-02,0.01339598,0.0083568,0.02864724,0.0288533,0.0001044
2021-06-03,0.00289277,0.00412612,-0.00825224,0.0137638,-0.00622697
2021-06-04,-0.00571741,0.00452301,0.00588007,0.00369403,-0.00074512
2021-06-07,-0.03465942,-0.01678912,0.00080576,-0.01195444,-0.00086662
2021-06-08,-0.00335211,0.01218768,0.00046466,-0.00967959,0.01134333
