date,returns,true_volatility,regime
2021-06-25,-0.01262393,0.00877312,2
2021-06-28,-0.00788952,0.00957227,2
2021-06-29,-0.00892707,0.00940015,2
2021-06-30,-0.00117554,0.00940538,2
2021-07-01,0.00183658,0.00872327,2
2021-07-02,-0.00314798,0.00813821,2
2021-07-05,-0.00260808,0.00773096,2
2021-07-06,0.01268629,0.00735409,2
2021-07-07,0.00431235,0.0084427,2
2021-07-08,-0.00465014,0.00802734,2
2021-07-09,-0.00474022,0.00776055,2
2021-07-12,-0.0049876,0.00754927,2
2021-07-13,0.0081655,0.00740182,2
2021-07-14,0.00792631,0.00762296,2
2021-07-15,-0.00242047,0.00775962,2
2021-07-16,-0.00148289,0.00736746,2
2021-07-19,0.01389715,0.00699288,2
2021-07-20,0.00350523,0.0084766,2
2021-07-21,0.00685844,0.00800145,2
2021-07-22,-0.00900862,0.00791647,2
2021-07-23,0.00123445,0.00825433,2
2021-07-26,0.00685834,0.00772257,2
2021-07-27,-0.00061689,0.0076917,2
2021-07-28,-0.00176898,0.00724265,2
2021-07-29,-0.0091441,0.00689977,2
2021-07-30,0.00760258,0.00751426,2
2021-08-02,0.00393215,0.00762696,2
2021-08-03,-0.00434955,0.00731541,2
2021-08-04,-0.00175209,0.00714527,2
2021-08-05,-0.00272359,0.0068173,2
2021-08-06,0.01175108,0.00659938,2
2021-08-09,-0.00321978,0.00771431,2
2021-08-10,0.00025439,0.00738016,2
2021-08-11,0.00480572,0.00696949,2
2021-08-12,0.00219022,0.00684866,2
2021-08-13,0.00696744,0.00656196,2
2021-08-16,-0.0013975,0.00679085,2
2021-08-17,0.00120614,0.00650575,2
2021-08-18,-0.00322607,0.00624363,2
2021-08-19,0.00623148,0.00616858,2
2021-08-20,0.00237401,0.0063811,2
2021-08-23,-0.00230013,0.00618223,2
2021-08-24,0.00962059,0.00604897,2
2021-08-25,0.01077256,0.00687772,2
2021-08-26,0.00017451,0.00770024,2
2021-08-27,0.00741336,0.00724136,2
2021-08-30,-0.001844,0.00738511,2
2021-08-31,-0.01546047,0.00702292,2
2021-09-01,-0.0048677,0.00903969,2
2021-09-02,0.0049506,0.0086243,2
2021-09-03,-0.0011657,0.00823086,2
2021-09-06,0.00466302,0.00771491,2
2021-09-07,-0.00645511,0.0074479,2
2021-09-08,0.00521401,0.00749812,2
2021-09-09,0.00738045,0.00732117,2
2021-09-10,0.01577706,0.00744309,2
2021-09-13,0.00387386,0.00923312,2
2021-09-14,0.00206208,0.00866697,2
2021-09-15,-0.00250476,0.00809684,2
2021-09-16,0.00258384,0.00765683,2
2021-09-17,0.00825981,0.00725838,2
2021-09-20,-0.00189862,0.00752669,2
2021-09-21,-0.00610596,0.00714464,2
2021-09-22,-0.00758743,0.00721056,2
2021-09-23,-0.00637589,0.00747833,2
2021-09-24,-0.00457935,0.00751169,2
2021-09-27,0.00532235,0.00732882,2
2021-09-28,-0.01016592,0.00719395,2
2021-09-29,0.00085116,0.0079267,2
2021-09-30,0.01457984,0.00743718,2
2021-10-01,0.01381895,0.00893512,2
2021-10-04,0.00364675,0.00981241,2
2021-10-05,-0.00921517,0.00914915,2
2021-10-06,0.00752308,0.00924912,2
2021-10-07,0.00326389,0.0090146,2
2021-10-08,-0.00716555,0.00844559,2
2021-10-11,-0.00089839,0.00839182,2
2021-10-12,-0.00038198,0.0078456,2
2021-10-13,-0.00333059,0.00736971,2
2021-10-14,0.00338652,0.00710121,2
2021-10-15,0.00663295,0.00683892,2
2021-10-18,0.00249734,0.00695935,2
2021-10-19,0.00749734,0.00666861,2
2021-10-20,-0.00487603,0.00695316,2
2021-10-21,-0.00103358,0.00690622,2
2021-10-22,0.01330351,0.00658965,2
2021-10-25,-0.0051662,0.00806861,2
2021-10-26,-0.00237354,0.00784626,2
2021-10-27,-0.00162233,0.00743796,2
2021-10-28,-0.00477523,0.00705783,2
2021-10-29,-0.00217052,0.00697954,2
2021-11-01,-0.01131927,0.00669976,2
2021-11-02,-0.00458829,0.00782052,2
2021-11-03,0.00901657,0.00758371,2
2021-11-04,-0.01099417,0.00789981,2
2021-11-05,0.02049711,0.00860577,2
2021-11-08,0.00108715,0.01119982,2
2021-11-09,-0.00255538,0.01026848,2
2021-11-10,0.0028784,0.00951716,2
2021-11-11,-0.00236946,0.00885767,2
2021-11-12,-7.911e-05,0.00829672,2
2021-11-15,-0.01433539,0.00775177,2
2021-11-16,-0.00279233,0.00923045,2
2021-11-17,-0.00846264,0.00863686,2
2021-11-18,0.00301204,0.00872891,2
2021-11-19,0.01199105,0.00818892,2
2021-11-22,-0.0116413,0.00889656,2
2021-11-23,-0.00067597,0.00947144,2
2021-11-24,-0.00279358,0.0087698,2
2021-11-25,0.01408505,0.00824397,2
2021-11-26,-0.00135417,0.00937415,2
2021-11-29,0.00942749,0.00870116,2
2021-11-30,0.00426651,0.00883543,2
2021-12-01,-0.00762098,0.00835534,2
2021-12-02,0.00765608,0.00838217,2
2021-12-03,0.00080086,0.00832619,2
2021-12-06,0.00869906,0.00777804,2
2021-12-07,0.00040157,0.00799875,2
2021-12-08,-0.00781965,0.0074957,2
2021-12-09,-0.01006472,0.00773549,2
2021-12-10,-0.01149893,0.00830568,2
2021-12-13,-0.00499406,0.00900387,2
2021-12-14,0.0049711,0.0086058,2
2021-12-15,-0.01147536,0.0082171,2
2021-12-16,0.00727644,0.00893395,2
2021-12-17,-0.0068434,0.00872657,2
2021-12-20,-0.0046549,0.00857768,2
2021-12-21,0.00323706,0.00821851,2
2021-12-22,-0.0077817,0.00776718,2
2021-12-23,0.00140747,0.00794106,2
2021-12-24,0.0037051,0.0074587,2
2021-12-27,-0.00949129,0.00715856,2
2021-12-28,-0.01187684,0.00777023,2
2021-12-29,-0.00498421,0.00869152,2
2021-12-30,0.00381738,0.008344,2
2021-12-31,0.01324866,0.00790909,2
2022-01-03,-0.01653007,0.00895506,2
2022-01-04,-0.01153522,0.01056609,2
2022-01-05,0.00187786,0.01073893,2
2022-01-06,0.01367119,0.00988095,2
2022-01-07,0.01061415,0.01048451,2
2022-01-10,0.0143776,0.01043538,2
2022-01-11,-0.01400996,0.01103832,2
2022-01-12,0.00450292,0.01154088,2
2022-01-13,-0.01162179,0.01068659,2
2022-01-14,-0.00999909,0.01084813,2
2022-01-17,0.0021561,0.01072643,2
2022-01-18,0.00888855,0.00987733,2
2022-01-19,-0.01068828,0.00970123,2
2022-01-20,0.0041876,0.0099198,2
2022-01-21,-0.0175048,0.00927302,2
2022-01-24,-0.0096091,0.01101557,2
2022-01-25,0.00069567,0.01080754,2
2022-01-26,-0.01105068,0.00992299,2
2022-01-27,0.01287698,0.01015373,2
2022-01-28,-0.00630521,0.01054541,2
2022-01-31,0.0091383,0.01002541,2
2022-02-01,0.00221954,0.00985517,2
2022-02-02,-0.00489967,0.00912427,2
2022-02-03,-0.01030479,0.00869812,2
2022-02-04,-0.00912224,0.00907717,2
2022-02-07,-0.00426037,0.00917784,2
2022-02-08,0.00251175,0.00868941,2
2022-02-09,-0.0180715,0.00813255,2
2022-02-10,0.01797421,0.01041814,2
2022-02-11,-0.00838563,0.01177653,2
2022-02-14,0.0009159,0.0112812,2
2022-02-15,0.01124568,0.01033776,2
2022-02-16,-0.00204567,0.01041473,2
2022-02-17,0.01609131,0.00962281,2
2022-02-18,2.608e-05,0.01079276,2
2022-02-21,0.00289664,0.0099095,2
2022-02-22,0.01327352,0.00919619,2
2022-02-23,0.01386178,0.00989458,2
2022-02-24,-0.01144353,0.01053141,2
2022-02-25,-0.02426465,0.0106965,2
2022-02-28,-0.00555237,0.01367645,2
2022-03-01,0.0062857,0.01264017,2
2022-03-02,-0.00339556,0.01175557,2
2022-03-03,-0.00064968,0.0108445,2
2022-03-04,-0.00138032,0.00996082,2
2022-03-07,-0.02551169,0.00920857,2
2022-03-08,0.00498598,0.01314438,2
2022-03-09,0.00737303,0.01210428,2
2022-03-10,-0.00735264,0.01138925,2
2022-03-11,0.00882734,0.01084235,2
2022-03-14,0.00173364,0.01048582,2
2022-03-15,1.478e-05,0.00965765,2
2022-03-16,0.00755918,0.00892348,2
2022-03-17,0.00432597,0.00875255,2
2022-03-18,0.01956299,0.00828957,2
2022-03-21,0.01855016,0.01075328,2
2022-03-22,-0.02403851,0.01214358,2
2022-03-23,0.01284611,0.0145543,2
2022-03-24,0.00554283,0.01407384,2
2022-03-25,0.01487384,0.01294532,2
2022-03-28,0.00285948,0.01307382,2
2022-03-29,0.00373706,0.01194665,2
2022-03-30,0.02525084,0.01099772,2
2022-03-31,-0.02630302,0.01396931,2
2022-04-01,0.00374152,0.01634844,2
2022-04-04,-0.03432949,0.0148524,2
2022-04-05,-0.01374602,0.01900935,2
2022-04-06,0.00482349,0.01799105,2
2022-04-07,-0.02229242,0.01634049,2
2022-04-08,-0.01017838,0.01718057,2
2022-04-11,0.0064193,0.01605014,2
2022-04-12,-0.00777105,0.01472082,2
2022-04-13,0.00760472,0.01371617,2
2022-04-14,-0.018299,0.01278712,2
2022-04-15,0.01202076,0.01370025,2
2022-04-18,0.02232967,0.0132576,2
2022-04-19,-0.02229329,0.0147786,2
2022-04-20,-0.01106657,0.01600919,2
2022-04-21,-0.02014776,0.01514646,2
2022-04-22,-0.01491804,0.01585083,2
2022-04-25,0.00967266,0.01551571,2
2022-04-26,0.00744299,0.01451781,2
2022-04-27,0.00152535,0.01346354,2
2022-04-28,-0.0088026,0.01225719,2
2022-04-29,0.00248553,0.01173114,2
2022-05-02,-0.00975263,0.0107616,2
2022-05-03,-0.00333098,0.01062111,2
2022-05-04,0.01285137,0.00986022,2
2022-05-05,0.01406831,0.01031551,2
2022-05-06,0.00455716,0.01088865,2
2022-05-09,0.00735708,0.01012762,2
2022-05-10,-0.0059486,0.00972241,2
2022-05-11,0.01072968,0.0092993,2
2022-05-12,-0.01315941,0.00951306,2
2022-05-13,-0.012254,0.01022605,2
2022-05-16,0.00291936,0.01059708,2
2022-05-17,-0.00107696,0.0097912,2
2022-05-18,-0.01029142,0.0090542,2
2022-05-19,0.00416485,0.00934931,2
2022-05-20,0.0144062,0.00878454,2
2022-05-23,0.00570379,0.00982763,2
2022-05-24,-0.01060069,0.00930838,2
2022-05-25,-0.00761973,0.00959898,2
2022-05-26,0.00147313,0.00938726,2
2022-05-27,0.00403817,0.00870075,2
2022-05-30,-0.00524515,0.00822548,2
2022-05-31,0.00484815,0.00798368,2
2022-06-01,0.00939254,0.00768727,2
2022-06-02,-0.00489213,0.00804217,2
2022-06-03,0.0025873,0.00779647,2
2022-06-06,-0.00454234,0.00737649,2
2022-06-07,-0.00925248,0.00721439,2
2022-06-08,0.01116071,0.00776694,2
2022-06-09,0.0033096,0.00842339,2
2022-06-10,-0.00360336,0.0079449,2
2022-06-13,0.00044093,0.00760149,2
2022-06-14,0.00757685,0.00715745,2
2022-06-15,0.00962516,0.00734344,2
2022-06-16,-0.00390055,0.00782207,2
2022-06-17,0.01568901,0.00752293,2
2022-06-20,0.01886658,0.00926277,2
2022-06-21,0.00824801,0.01119584,2
2022-06-22,-0.00039604,0.01071228,2
2022-06-23,0.00736325,0.00984251,2
2022-06-24,0.0145521,0.00948596,2
2022-06-27,0.01004321,0.01036606,2
2022-06-28,0.00888942,0.01025688,2
2022-06-29,-0.00781662,0.01001148,2
2022-06-30,-0.00233366,0.00975016,2
2022-07-01,0.00780176,0.00906052,2
2022-07-04,-0.00895098,0.00889471,2
2022-07-05,0.01908061,0.0090072,2
2022-07-06,-0.0096252,0.01108199,2
2022-07-07,-0.00817362,0.01086392,2
2022-07-08,-0.01754939,0.01049715,2
2022-07-11,0.00547861,0.01187191,2
2022-07-12,-0.01306351,0.01103524,2
2022-07-13,-0.00040514,0.011367,2
2022-07-14,0.00406856,0.01041353,2
2022-07-15,0.00534469,0.00968935,2
2022-07-18,0.01371923,0.00916101,2
2022-07-19,-0.00367502,0.00995745,2
2022-07-20,-0.00822112,0.00931078,2
2022-07-21,-0.00445723,0.00923277,2
2022-07-22,0.00522305,0.00875156,2
2022-07-25,-0.00621611,0.00836106,2
2022-07-26,0.00031745,0.00820334,2
2022-07-27,-0.01053812,0.00767046,2
2022-07-28,0.00929597,0.00834796,2
2022-07-29,0.00934284,0.00853756,2
2022-08-01,0.0145369,0.00869355,2
2022-08-02,0.00017392,0.0097911,2
2022-08-03,-0.00262302,0.00903852,2
2022-08-04,0.00651648,0.0084639,2
2022-08-05,-0.00103485,0.00825268,2
2022-08-08,-0.0160981,0.00772998,2
2022-08-09,-0.0104491,0.00965074,2
2022-08-10,0.00268714,0.00984078,2
2022-08-11,-0.01359405,0.00912839,2
2022-08-12,-0.00549642,0.01003089,2
2022-08-15,-0.00673803,0.00951497,2
2022-08-16,-0.00639318,0.00921183,2
2022-08-17,-0.00129567,0.00892222,2
2022-08-18,0.00661187,0.00831064,2
2022-08-19,0.00745052,0.00813814,2
2022-08-22,0.0102818,0.00810265,2
2022-08-23,-0.01684117,0.0085128,2
2022-08-24,0.00387336,0.01034636,2
2022-08-25,-0.00924292,0.00962045,2
2022-08-26,-0.00587033,0.00962822,2
2022-08-29,0.00577035,0.00921266,2
2022-08-30,-0.01287041,0.008797,2
2022-08-31,-0.01282248,0.00963995,2
2022-09-01,-0.00275006,0.01025538,2
2022-09-02,0.01185319,0.00951492,2
2022-09-05,-0.01844493,0.0098716,2
2022-09-06,-0.00027537,0.01164752,2
2022-09-07,0.02261163,0.01065746,2
2022-09-08,0.0007163,0.01305896,2
2022-09-09,-0.00831631,0.01189349,2
2022-09-12,0.00098496,0.01137103,2
2022-09-13,-0.01415707,0.01041684,2
2022-09-14,-0.01045065,0.01109772,2
2022-09-15,0.0190912,0.01099382,2
2022-09-16,0.00554105,0.01243614,2
2022-09-19,-0.00379818,0.0115259,2
2022-09-20,0.00638803,0.01066754,2
2022-09-21,0.01262502,0.01007952,2
2022-09-22,0.02138239,0.01044334,2
2022-09-23,-0.00578188,0.01260638,2
2022-09-26,0.02243685,0.01173392,2
2022-09-27,0.01492168,0.01373514,2
2022-09-28,-0.01841237,0.01371102,2
2022-09-29,0.02121348,0.01441932,2
2022-09-30,0.02149952,0.01539284,2
2022-10-03,0.01472786,0.01618532,2
2022-10-04,-0.00293316,0.01567788,2
2022-10-05,-0.00642348,0.01425499,2
2022-10-06,-0.00150283,0.01320396,2
2022-10-07,-0.02675007,0.01204007,2
2022-10-10,-0.01199667,0.01518969,2
2022-10-11,-0.00126812,0.01456923,2
2022-10-12,0.01311567,0.01323551,2
2022-10-13,-0.01050091,0.01302994,2
2022-10-14,0.01235278,0.01258262,2
2022-10-17,0.00936966,0.01238742,2
2022-10-18,0.00442482,0.01183628,2
2022-10-19,0.00014123,0.01093755,2
2022-10-20,0.00184674,0.01003533,2
2022-10-21,-0.00679724,0.00926958,2
2022-10-24,0.00088231,0.00901641,2
2022-10-25,0.00583427,0.00837182,2
2022-10-26,0.0047652,0.00810334,2
2022-10-27,-0.00381644,0.00777959,2
2022-10-28,0.00223707,0.0074806,2
2022-10-31,-0.00206712,0.00709439,2
2022-11-01,-0.00367076,0.00679005,2
2022-11-02,-0.00520018,0.00665198,2
2022-11-03,0.00341141,0.0067035,2
2022-11-04,0.00049189,0.00651165,2
2022-11-07,0.01707545,0.00623914,2
2022-11-08,-0.00338477,0.00885177,2
2022-11-09,0.01220113,0.00834983,2
2022-11-10,0.00525421,0.00905656,2
2022-11-11,0.00351404,0.00861967,2
2022-11-14,0.01034885,0.00812333,2
2022-11-15,-0.00260691,0.00854036,2
2022-11-16,0.00615223,0.00803851,2
2022-11-17,0.00017234,0.0078633,2
2022-11-18,-0.01128587,0.00738022,2
2022-11-21,-0.00058125,0.00828908,2
2022-11-22,-0.00496795,0.00775136,2
2022-11-23,-0.0158833,0.00756502,2
2022-11-24,0.01671832,0.00949044,2
2022-11-25,0.00878826,0.01083924,2
2022-11-28,0.00283586,0.01047849,2
2022-11-29,-0.00760122,0.00968523,2
2022-11-30,0.00275454,0.00945554,2
2022-12-01,-0.00544599,0.00879941,2
2022-12-02,-0.00487875,0.00847916,2
2022-12-05,-0.00033753,0.00815719,2
2022-12-06,0.00472461,0.00763497,2
2022-12-07,-0.01401162,0.00738721,2
2022-12-08,-0.00354634,0.00890955,2
2022-12-09,0.00129455,0.00840971,2
2022-12-12,0.00066582,0.00785665,2
2022-12-13,-0.00573208,0.00737574,2
2022-12-14,-0.00161745,0.00734705,2
2022-12-15,0.01031501,0.00698103,2
2022-12-16,0.00119949,0.00768329,2
2022-12-19,-0.00425858,0.00723517,2
2022-12-20,0.01022519,0.00707073,2
2022-12-21,-0.0085232,0.00773127,2
2022-12-22,0.00128721,0.0080309,2
2022-12-23,-0.01313106,0.00753276,2
2022-12-26,-0.00269144,0.00880074,2
2022-12-27,-0.00851189,0.00826467,2
2022-12-28,-8.495e-05,0.00844341,2
2022-12-29,0.00391585,0.00787751,2
2022-12-30,0.00715552,0.00752365,2
2023-01-02,-0.00767489,0.00757192,2
2023-01-03,0.00113204,0.00777219,2
2023-01-04,0.00555554,0.00730954,2
2023-01-05,0.00871323,0.00720324,2
2023-01-06,-0.00828692,0.00755822,2
2023-01-09,-0.00476934,0.00785886,2
2023-01-10,-0.00419865,0.00763309,2
2023-01-11,0.00050042,0.00739236,2
2023-01-12,0.00549837,0.00698023,2
2023-01-13,-0.00132485,0.00693053,2
2023-01-16,-0.001619,0.00661981,2
2023-01-17,0.00637939,0.00637259,2
2023-01-18,0.00612867,0.00655986,2
2023-01-19,0.00195937,0.00667244,2
2023-01-20,0.00422504,0.00640548,2
2023-01-23,0.00119252,0.00633522,2
2023-01-24,0.00185848,0.00610143,2
2023-01-25,-0.00168618,0.00592843,2
2023-01-26,0.0086771,0.00580593,2
2023-01-27,0.00349862,0.0065187,2
2023-01-30,-0.01222715,0.00636627,2
2023-01-31,0.00231033,0.00780788,2
2023-02-01,0.00460414,0.00737405,2
2023-02-02,0.00606257,0.00716101,2
2023-02-03,-0.00256622,0.00714179,2
2023-02-06,-0.00938731,0.00685831,2
2023-02-07,0.00427665,0.00753032,2
2023-02-08,-0.00099285,0.007262,2
2023-02-09,0.00188649,0.00688767,2
2023-02-10,0.00587933,0.00658252,2
2023-02-13,-0.00272561,0.0066583,2
2023-02-14,-0.00549431,0.00646835,2
2023-02-15,-0.00209204,0.00659604,2
2023-02-16,-0.00236586,0.00637687,2
2023-02-17,-0.00017717,0.0062127,2
2023-02-20,-0.00351337,0.00599268,2
2023-02-21,-0.01813559,0.00599258,2
2023-02-22,-0.00697234,0.00920378,2
2023-02-23,-0.01832516,0.00898335,2
2023-02-24,-0.0012433,0.01102701,2
2023-02-27,0.00041991,0.01013081,2
2023-02-28,0.00322194,0.00933321,2
2023-03-01,0.00581413,0.00871594,2
2023-03-02,-0.00494508,0.0083866,2
2023-03-03,0.01278732,0.00808669,2
2023-03-06,-0.00496192,0.00898363,2
2023-03-07,-0.01030191,0.0085859,2
2023-03-08,-0.0065854,0.00899079,2
2023-03-09,0.01055242,0.00876235,2
2023-03-10,0.00563486,0.00906586,2
2023-03-13,0.0143595,0.00866146,2
2023-03-14,-0.01154147,0.00972971,2
2023-03-15,-0.00488277,0.01008795,2
2023-03-16,-0.01077922,0.00951013,2
2023-03-17,0.0108167,0.00978603,2
2023-03-20,0.00553521,0.00990976,2
2023-03-21,0.00799958,0.00936343,2
2023-03-22,0.00922274,0.00916687,2
2023-03-23,0.00200213,0.00917429,2
2023-03-24,-0.00400267,0.00853045,2
2023-03-27,0.00433153,0.00812354,2
2023-03-28,0.00766512,0.00776089,2
2023-03-29,-0.00641203,0.00783083,2
2023-03-30,0.00312052,0.00779841,2
2023-03-31,0.00817309,0.00740577,2
2023-04-03,0.00172413,0.0076272,2
2023-04-04,0.00221285,0.00720025,2
2023-04-05,0.00381846,0.00685738,2
2023-04-06,0.0107029,0.00666903,2
2023-04-07,-0.00160567,0.00753749,2
2023-04-10,0.00842862,0.00714113,2
2023-04-11,-0.00378339,0.00746377,2
2023-04-12,0.00030263,0.00721577,2
2023-04-13,-0.00187483,0.00683036,2
2023-04-14,-0.0061736,0.00655992,2
2023-04-17,-0.00367628,0.00676108,2
2023-04-18,0.00986158,0.00662883,2
2023-04-19,-0.00056158,0.00733939,2
2023-04-20,0.01763896,0.00694296,2
2023-04-21,-0.01172904,0.00941593,2
2023-04-24,0.00975966,0.00988091,2
2023-04-25,-0.00506045,0.0098249,2
2023-04-26,0.00496375,0.00930232,2
2023-04-27,0.00107452,0.00880279,2
2023-04-28,-0.00747486,0.00819032,2
2023-05-01,-0.00194917,0.00822996,2
2023-05-02,0.00999032,0.00774239,2
2023-05-03,-0.002614,0.00818786,2
2023-05-04,-0.00609766,0.00773993,2
2023-05-05,6.888e-05,0.00768536,2
2023-05-08,-0.00607541,0.00722909,2
2023-05-09,0.00529548,0.00727356,2
2023-05-10,-0.00188166,0.00714612,2
2023-05-11,-0.00694869,0.00682404,2
2023-05-12,0.00108709,0.00708065,2
2023-05-15,0.00379219,0.0067232,2
2023-05-16,-0.00594467,0.00655671,2
2023-05-17,-0.00201444,0.0067262,2
2023-05-18,0.01077978,0.0064805,2
2023-05-19,0.00696122,0.00742101,2
2023-05-22,0.00255555,0.00746411,2
2023-05-23,0.00124326,0.0070946,2
2023-05-24,0.00606137,0.00673797,2
2023-05-25,0.0023105,0.00680435,2
2023-05-26,0.00434295,0.00653036,2
2023-05-29,-0.0023279,0.00644735,2
2023-05-30,-0.00612839,0.00626822,2
2023-05-31,-0.00269906,0.00652925,2
2023-06-01,0.00388983,0.00636035,2
2023-06-02,-0.00629805,0.00626867,2
2023-06-05,0.01502696,0.00655493,2
2023-06-06,-0.01092257,0.00847975,2
2023-06-07,0.00191144,0.00902313,2
2023-06-08,0.02697712,0.0083978,2
2023-06-09,-0.01280938,0.01296799,2
2023-06-12,0.01943915,0.01285742,2
2023-06-13,0.03756721,0.0138635,2
2023-06-14,-0.01303471,0.01915944,2
2023-06-15,0.00507909,0.01803717,2
2023-06-16,-0.00310733,0.016392,2
2023-06-19,-0.00230178,0.01488958,2
2023-06-20,0.00645656,0.0135416,2
2023-06-21,-0.01537545,0.01254534,2
2023-06-22,0.01019118,0.01295247,2
2023-06-23,-0.00175888,0.01240518,2
2023-06-26,-0.0164613,0.01134666,2
2023-06-27,0.00282227,0.0122531,2
2023-06-28,-0.00343463,0.01122787,2
2023-06-29,0.0018623,0.01038962,2
2023-06-30,-0.00504177,0.00957713,2
2023-07-03,-0.00152829,0.00909161,2
2023-07-04,0.01066718,0.00846329,2
2023-07-05,-0.0148092,0.00885571,2
2023-07-06,-0.00154859,0.01009862,2
2023-07-07,-0.00025098,0.00933264,2
2023-07-10,-0.01423317,0.00864431,2
2023-07-11,0.00665133,0.00982147,2
2023-07-12,-0.00704243,0.00939255,2
2023-07-13,0.00595798,0.00914673,2
2023-07-14,0.00367923,0.00875968,2
2023-07-17,-0.0006167,0.00825218,2
2023-07-18,0.00197593,0.00772042,2
2023-07-19,-0.00375366,0.00728733,2
2023-07-20,0.00105242,0.00706746,2
2023-07-21,-0.00337595,0.00671149,2
2023-07-24,-0.00142443,0.00656218,2
2023-07-25,-0.00723362,0.00631631,2
2023-07-26,0.00076457,0.00674017,2
2023-07-27,0.0017957,0.00643244,2
2023-07-28,-0.0021514,0.00619973,2
2023-07-31,0.00198724,0.00605398,2
2023-08-01,-0.00843924,0.00589471,2
2023-08-02,0.00508016,0.00665238,2
